TIME,BUS1,BUS2,BUS3,BUS4,BUS5,BUS6,BUS7,BUS8,BUS9
3.15,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.16,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.17,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.18,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.19,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.2,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.21,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.22,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.23,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.24,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.25,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.26,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.27,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.28,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.29,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.3,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.31,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.32,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.33,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.34,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.35,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.36,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.37,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
3.38,1.05,1.05,1.05,1.02,0.976,0.995,1.031,1.011,1.042
